City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Taoudenni,ML,2022-07-16 15:35:50,22.6783,-3.9836,116.17,7,1,7.29
294,Upata,VE,2022-07-16 15:35:50,8.0086,-62.3989,81.19,75,67,5.61
295,Dingle,PH,2022-07-16 15:35:51,10.9995,122.6711,77.49,90,100,1.59
296,Alyangula,AU,2022-07-16 15:35:51,-13.8483,136.4192,65.44,74,7,8.37
297,Arriana,GR,2022-07-16 15:35:51,41.0833,25.7,88.86,38,64,4.09
298,Nome,US,2022-07-16 15:33:18,64.5011,-165.4064,44.67,76,0,0.0
299,Neka,IR,2022-07-16 15:35:52,36.6508,53.299,85.51,70,0,6.91
300,Nadym,RU,2022-07-16 15:35:52,65.5333,72.5167,65.75,50,37,8.66
301,Nanzhou,CN,2022-07-16 15:35:52,29.3596,112.4024,85.84,75,100,2.57
302,Malindi,KE,2022-07-16 15:35:53,-3.2175,40.1191,77.16,78,75,11.5
303,Karratha,AU,2022-07-16 15:35:53,-20.7377,116.8463,66.06,60,72,1.52
304,Broome,US,2022-07-16 15:35:53,42.2506,-75.833,78.85,72,100,3.0
305,Tezu,IN,2022-07-16 15:35:53,27.9167,96.1667,79.83,93,44,4.0
306,Mamallapuram,IN,2022-07-16 15:35:54,12.6264,80.1722,82.45,59,100,15.23
307,Keetmanshoop,NA,2022-07-16 15:35:54,-26.5833,18.1333,71.06,14,0,10.78
308,Adrar,MR,2022-07-16 15:35:55,20.5022,-10.0711,110.52,6,29,23.26
309,Acu,BR,2022-07-16 15:35:55,-5.5767,-36.9086,91.27,39,61,12.77
310,Tarrafal,CV,2022-07-16 15:35:55,15.2833,-23.7667,81.39,79,11,8.52
311,Yerbogachen,RU,2022-07-16 15:35:55,61.2767,108.0108,56.14,76,92,3.22
312,Hojai,IN,2022-07-16 15:35:56,26.0,92.8667,83.61,84,44,2.66
313,Boulder,US,2022-07-16 15:34:32,40.0833,-105.3505,80.29,46,0,14.0
314,San Miguel,SV,2022-07-16 15:35:56,13.4833,-88.1833,83.86,83,0,2.3
315,Caravelas,BR,2022-07-16 15:35:57,-17.7125,-39.2481,79.56,55,98,7.7
316,Fukuma,JP,2022-07-16 15:35:57,33.7667,130.4667,77.29,79,61,8.41
317,Grand-Lahou,CI,2022-07-16 15:35:57,5.1367,-5.0242,77.43,86,99,12.12
318,Juneau,US,2022-07-16 15:36:58,58.3019,-134.4197,59.22,91,100,4.61
319,Awjilah,LY,2022-07-16 15:36:58,29.1081,21.2869,95.5,18,0,9.86
320,Zhangjiakou,CN,2022-07-16 15:36:58,40.81,114.8794,74.95,36,6,5.86
321,Catamarca,AR,2022-07-16 15:36:59,-28.4696,-65.7852,50.77,54,46,4.0
322,Alofi,NU,2022-07-16 15:36:59,-19.0595,-169.9187,71.49,88,73,5.75
323,Pochinki,RU,2022-07-16 15:36:59,54.6988,44.8668,70.65,68,53,4.76
324,Gisborne,NZ,2022-07-16 15:36:59,-38.6533,178.0042,43.5,86,10,4.9
325,Aklavik,CA,2022-07-16 15:37:00,68.2191,-135.0107,55.4,67,75,6.91
326,Laibin,CN,2022-07-16 15:37:00,23.7,109.2667,81.52,87,100,5.17
327,Quatre Cocos,MU,2022-07-16 15:37:00,-20.2078,57.7625,70.09,66,4,15.1
328,Antofagasta,CL,2022-07-16 15:32:26,-23.65,-70.4,65.21,47,0,12.08
329,Priiskovyy,RU,2022-07-16 15:37:01,51.9333,116.6333,63.1,96,100,4.0
330,Wangqing,CN,2022-07-16 15:37:01,43.3218,129.7634,62.85,99,100,2.17
331,Bambous Virieux,MU,2022-07-16 15:37:02,-20.3428,57.7575,70.21,73,40,10.36
332,Ponta Delgada,PT,2022-07-16 15:37:02,37.7333,-25.6667,74.12,73,20,9.22
333,Port-Cartier,CA,2022-07-16 15:37:03,50.0334,-66.8654,68.22,59,100,5.82
334,Pareora,NZ,2022-07-16 15:37:03,-44.4871,171.2132,35.19,51,2,7.49
335,Iracoubo,GF,2022-07-16 15:37:03,5.4802,-53.2011,84.6,68,9,7.36
336,Bac Giang,VN,2022-07-16 15:37:04,21.2667,106.2,87.87,87,54,9.15
337,Praya,CV,2022-07-16 15:37:04,14.9215,-23.5087,81.14,69,20,8.05
338,Seydi,TM,2022-07-16 15:37:04,39.4816,62.9137,95.34,8,0,11.68
339,Visnes,NO,2022-07-16 15:37:04,59.3556,5.2242,59.83,62,40,12.66
340,Narsaq,GL,2022-07-16 15:37:05,60.9167,-46.05,46.62,89,100,4.83
341,Moron,AR,2022-07-16 15:37:05,-34.6534,-58.6198,50.02,81,100,13.06
342,Chalus,IR,2022-07-16 15:37:05,36.655,51.4204,83.66,74,0,4.61
343,Terme,TR,2022-07-16 15:37:06,41.2092,36.9739,76.93,79,42,13.51
344,Mogadishu,SO,2022-07-16 15:37:06,2.0371,45.3438,76.6,81,60,18.68
345,Balangir,IN,2022-07-16 15:37:06,20.7167,83.4833,80.55,84,100,5.53
346,Ketchikan,US,2022-07-16 15:35:19,55.3422,-131.6461,55.87,94,100,3.44
347,Black River,JM,2022-07-16 15:37:07,18.0264,-77.8487,87.37,57,37,6.64
348,Baruun-Urt,MN,2022-07-16 15:37:07,46.6806,113.2792,57.92,88,100,11.54
349,Pasighat,IN,2022-07-16 15:37:07,28.0667,95.3333,83.41,85,68,2.59
350,Lyngseidet,NO,2022-07-16 15:37:08,69.5763,20.2189,51.8,98,100,7.63
351,Rivadavia,AR,2022-07-16 15:37:08,-33.1905,-68.4608,44.28,52,6,9.55
352,Natal,BR,2022-07-16 15:32:41,-5.795,-35.2094,84.42,74,40,17.27
353,Chatra,IN,2022-07-16 15:32:34,24.2167,84.8667,84.54,65,1,11.43
354,Mudgee,AU,2022-07-16 15:37:08,-32.5943,149.5871,42.62,84,0,2.35
355,San Vicente,AR,2022-07-16 15:37:09,-26.6167,-54.1333,71.82,57,100,9.78
356,Ganzhou,CN,2022-07-16 15:37:09,28.8184,115.4327,84.33,75,100,5.41
357,Dicabisagan,PH,2022-07-16 15:37:09,17.0818,122.4157,80.06,89,100,2.98
358,Kutum,SD,2022-07-16 15:37:10,14.2,24.6667,86.4,31,80,13.42
359,Sarahan,IN,2022-07-16 15:37:10,31.5167,77.8,65.59,87,57,2.46
360,Krasnofarfornyy,RU,2022-07-16 15:37:10,59.1364,31.8502,62.58,56,47,7.07
361,Usinsk,RU,2022-07-16 15:37:11,65.9939,57.5281,67.84,90,98,7.94
362,Chapeco,BR,2022-07-16 15:38:11,-27.0964,-52.6183,73.15,64,100,18.41
363,Namibe,AO,2022-07-16 15:38:11,-15.1961,12.1522,68.32,83,3,9.31
364,Lasa,IT,2022-07-16 15:38:12,46.6166,10.7002,85.08,39,50,2.73
365,Torbay,CA,2022-07-16 15:38:12,47.6666,-52.7314,72.88,51,40,10.36
366,Cap Malheureux,MU,2022-07-16 15:38:12,-19.9842,57.6142,70.47,69,11,5.01
367,Kaduy,RU,2022-07-16 15:38:13,59.2,37.15,63.28,67,55,4.41
368,Shingu,JP,2022-07-16 15:38:13,33.7333,135.9833,74.59,94,79,3.98
369,Sola,VU,2022-07-16 15:38:13,-13.8833,167.55,77.67,100,60,6.91
370,Cherskiy,RU,2022-07-16 15:38:13,68.75,161.3,36.7,88,9,8.03
371,Shelburne,CA,2022-07-16 15:38:14,44.0787,-80.2041,77.9,52,0,4.5
372,Baghmara,IN,2022-07-16 15:38:14,23.795,86.2085,85.23,69,55,9.91
373,Hereford,GB,2022-07-16 15:38:14,52.0568,-2.7148,83.68,40,86,1.01
374,Binuangan,PH,2022-07-16 15:38:15,8.9153,124.7883,75.42,82,96,6.96
375,Ormara,PK,2022-07-16 15:38:15,25.2088,64.6357,87.87,67,100,7.18
376,Mayya,RU,2022-07-16 15:38:15,61.7333,130.2811,70.92,84,49,4.63
377,Maceio,BR,2022-07-16 15:33:25,-9.6658,-35.7353,76.44,88,75,11.5
378,Chokurdakh,RU,2022-07-16 15:38:16,70.6333,147.9167,43.81,84,53,8.75
379,Kathmandu,NP,2022-07-16 15:34:54,27.7167,85.3167,77.22,78,75,3.44
380,Statesboro,US,2022-07-16 15:37:18,32.4488,-81.7832,85.8,61,0,3.44
381,Bengkulu,ID,2022-07-16 15:38:17,-3.8004,102.2655,77.34,86,100,3.85
382,Bar Harbor,US,2022-07-16 15:38:17,44.3876,-68.2039,81.34,55,0,5.75
383,Olafsvik,IS,2022-07-16 15:38:17,64.8945,-23.7142,51.33,87,98,4.41
384,Kalmunai,LK,2022-07-16 15:38:18,7.4167,81.8167,83.14,73,100,3.65
385,Oga,IT,2022-07-16 15:38:18,46.4631,10.347,77.68,40,32,5.53
386,Kununurra,AU,2022-07-16 15:38:18,-15.7667,128.7333,55.38,82,13,3.44
387,Katangli,RU,2022-07-16 15:38:19,51.7102,143.2326,48.24,97,15,6.82
388,Dawei,MM,2022-07-16 15:38:19,14.0833,98.2,77.79,90,91,4.18
389,Sorland,NO,2022-07-16 15:38:19,67.667,12.6934,55.26,82,100,11.43
390,Beloha,MG,2022-07-16 15:38:20,-25.1667,45.05,66.24,72,2,16.89
391,Krasnoufimsk,RU,2022-07-16 15:38:20,56.6059,57.7669,66.06,83,25,6.15
392,Parbatipur,BD,2022-07-16 15:38:20,25.6649,88.9247,90.09,60,40,6.8
393,Marica,BR,2022-07-16 15:36:04,-22.9194,-42.8186,84.15,55,66,3.58
394,Banda Aceh,ID,2022-07-16 15:38:21,5.5577,95.3222,80.29,82,85,11.32
395,Maniitsoq,GL,2022-07-16 15:38:21,65.4167,-52.9,40.33,87,100,14.16
396,Abha,SA,2022-07-16 15:37:54,18.2164,42.5053,76.82,44,40,11.5
397,Jinchang,CN,2022-07-16 15:38:21,38.4953,102.1739,66.94,44,100,8.16
398,Vila Velha,BR,2022-07-16 15:35:05,-20.3297,-40.2925,84.15,62,20,13.8
399,Shitanjing,CN,2022-07-16 15:38:22,39.2342,106.3439,74.23,24,99,7.52
400,Umm Lajj,SA,2022-07-16 15:38:22,25.0213,37.2685,87.03,58,0,11.48
401,Margate,GB,2022-07-16 15:38:22,51.3813,1.3862,76.1,61,35,1.01
402,San Carlos,VE,2022-07-16 15:37:59,9.6612,-68.5827,88.59,56,63,3.29
403,Dhidhdhoo,MV,2022-07-16 15:38:23,6.8833,73.1,82.17,81,41,10.6
404,Vilcun,CL,2022-07-16 15:38:23,-38.65,-72.2333,34.54,81,99,8.59
405,Niamey,NE,2022-07-16 15:38:24,13.5137,2.1098,82.69,74,20,11.5
406,Bandarbeyla,SO,2022-07-16 15:39:24,9.4942,50.8122,78.78,74,82,34.27
407,Arman,RU,2022-07-16 15:39:24,59.7,150.1667,57.02,98,92,2.48
408,Faanui,PF,2022-07-16 15:37:22,-16.4833,-151.75,77.04,69,23,25.5
409,Ambon,ID,2022-07-16 15:39:25,-3.6954,128.1814,79.23,14,40,2.3
410,Copiapo,CL,2022-07-16 15:39:25,-27.3667,-70.3333,51.49,37,0,3.47
411,Rancho Palos Verdes,US,2022-07-16 15:39:26,33.7445,-118.387,79.81,93,100,4.61
412,Can Tho,VN,2022-07-16 15:39:26,10.0333,105.7833,76.98,100,40,0.0
413,Egvekinot,RU,2022-07-16 15:39:26,66.3167,-179.1667,44.06,89,100,3.96
414,Kibre Mengist,ET,2022-07-16 15:39:27,5.8833,38.9833,59.45,89,100,3.58
415,General Roca,AR,2022-07-16 15:39:27,-39.0333,-67.5833,41.63,57,40,17.27
416,Sawtell,AU,2022-07-16 15:39:27,-30.3833,153.1,53.62,76,46,9.22
417,Huilong,CN,2022-07-16 15:39:27,31.8111,121.655,81.93,90,100,6.82
418,Loreto,MX,2022-07-16 15:34:33,22.2667,-101.9667,64.78,62,100,6.8
419,Bonthe,SL,2022-07-16 15:39:28,7.5264,-12.505,80.42,79,70,10.78
420,Freetown,SL,2022-07-16 15:35:13,8.484,-13.2299,80.35,79,89,9.17
421,Lac Du Bonnet,CA,2022-07-16 15:39:28,50.2536,-96.0612,79.12,66,98,6.29
422,Fukue,JP,2022-07-16 15:39:29,32.6881,128.8419,78.44,82,100,7.11
423,Calama,CL,2022-07-16 15:39:29,-22.4667,-68.9333,61.29,11,0,4.61
424,Fort Frances,CA,2022-07-16 15:39:29,48.5999,-93.4003,75.16,65,75,0.0
425,Coihaique,CL,2022-07-16 15:39:30,-45.5752,-72.0662,36.21,86,75,3.44
426,Ostrovnoy,RU,2022-07-16 15:39:30,68.0531,39.5131,65.12,79,99,5.1
427,Leh,IN,2022-07-16 15:39:30,34.1667,77.5833,62.62,53,94,6.02
428,Port Hawkesbury,CA,2022-07-16 15:39:30,45.6169,-61.3485,80.91,58,0,10.36
429,Thompson,CA,2022-07-16 15:39:31,55.7435,-97.8558,73.56,49,40,2.3
430,Chuy,UY,2022-07-16 15:39:31,-33.6971,-53.4616,51.28,94,100,13.98
431,Nanga Eboko,CM,2022-07-16 15:39:31,4.6833,12.3667,76.33,87,63,2.35
432,Carman,CA,2022-07-16 15:39:32,49.4992,-98.0016,72.9,88,61,4.61
433,Scarborough,GB,2022-07-16 15:38:37,54.2797,-0.4044,76.57,59,56,13.0
434,Khani,GE,2022-07-16 15:39:32,41.9563,42.9566,63.97,98,87,3.76
435,Portland,US,2022-07-16 15:38:08,45.5234,-122.6762,65.8,82,100,7.0
436,Oriximina,BR,2022-07-16 15:39:33,-1.7656,-55.8661,90.19,52,82,5.01
437,Mackay,AU,2022-07-16 15:39:33,-21.15,149.2,61.68,83,65,12.1
438,Busayra,JO,2022-07-16 15:39:33,30.7376,35.6078,78.49,32,0,11.52
439,Harrisonburg,US,2022-07-16 15:36:51,38.4496,-78.8689,77.81,85,100,0.0
440,Sterling,US,2022-07-16 15:39:34,39.0062,-77.4286,86.16,69,75,5.75
441,Honavar,IN,2022-07-16 15:39:34,14.2833,74.45,79.45,83,100,10.85
442,Itarema,BR,2022-07-16 15:39:34,-2.9248,-39.9167,87.96,53,22,15.03
443,Fallon,US,2022-07-16 15:39:35,39.4735,-118.7774,85.44,30,0,11.5
444,Mindif,CM,2022-07-16 15:39:35,10.3976,14.4363,80.94,71,97,3.6
445,Niesky,DE,2022-07-16 15:39:35,51.2924,14.8211,72.01,59,52,14.85
446,Bathsheba,BB,2022-07-16 15:39:36,13.2167,-59.5167,77.61,94,75,21.85
447,Opuwo,NA,2022-07-16 15:39:36,-18.0607,13.84,75.88,19,0,11.01
448,Sioux Lookout,CA,2022-07-16 15:39:36,50.1001,-91.917,78.87,57,75,4.61
449,Haines Junction,CA,2022-07-16 15:39:36,60.7522,-137.5108,48.15,87,100,1.14
450,Sobolevo,RU,2022-07-16 15:39:37,54.4299,31.8996,58.8,84,100,8.66
451,Temir,KZ,2022-07-16 15:39:37,49.1414,57.13,80.73,41,27,11.16
452,Calvinia,ZA,2022-07-16 15:40:38,-31.4707,19.776,63.79,26,1,8.28
453,Sept-Iles,CA,2022-07-16 15:40:38,50.2001,-66.3821,68.52,62,100,4.61
454,Ghanzi,BW,2022-07-16 15:40:38,-21.5667,21.7833,62.8,27,0,9.26
455,Nagato,JP,2022-07-16 15:40:38,34.3833,131.2,75.06,85,18,6.31
456,Porto Novo,BJ,2022-07-16 15:40:39,6.4965,2.6036,80.42,74,100,12.28
457,Saint-Joseph,RE,2022-07-16 15:40:39,-21.3667,55.6167,66.58,75,41,13.47
458,Dvinskoy,RU,2022-07-16 15:40:39,62.1535,45.1175,66.81,67,73,1.45
459,Tailai,CN,2022-07-16 15:40:40,46.3833,123.4,67.3,90,30,6.4
460,Mujiayingzi,CN,2022-07-16 15:40:40,42.1167,118.7833,66.9,87,78,1.83
461,Hohhot,CN,2022-07-16 15:36:16,40.8106,111.6522,77.29,29,0,6.71
462,Flinders,AU,2022-07-16 15:40:40,-34.5833,150.8552,53.38,64,0,7.0
463,Sandviken,SE,2022-07-16 15:40:41,60.6167,16.7667,52.48,71,100,11.77
464,Yamada,JP,2022-07-16 15:40:41,39.4667,141.95,71.1,97,100,4.45
465,Dunedin,NZ,2022-07-16 15:40:41,-45.8742,170.5036,42.8,57,9,1.99
466,Hervey Bay,AU,2022-07-16 15:40:42,-25.2986,152.8535,63.86,61,96,4.25
467,Sibiti,CG,2022-07-16 15:40:42,-3.6819,13.3499,86.14,35,20,4.36
468,Leningradskiy,RU,2022-07-16 15:40:42,69.3833,178.4167,34.83,89,100,10.42
469,Ribeira Grande,PT,2022-07-16 15:40:43,38.5167,-28.7,77.4,73,20,16.11
470,Stornoway,GB,2022-07-16 15:37:17,58.2093,-6.3865,59.94,87,100,19.57
471,Honiara,SB,2022-07-16 15:40:43,-9.4333,159.95,76.35,87,86,8.28
472,Casablanca,MA,2022-07-16 15:37:05,33.5928,-7.6192,86.22,69,40,9.22
473,Tacuarembo,UY,2022-07-16 15:40:44,-31.7333,-55.9833,50.32,95,100,14.09
474,Methoni,GR,2022-07-16 15:40:44,36.8197,21.7049,93.22,60,0,11.48
475,Strezhevoy,RU,2022-07-16 15:40:44,60.7333,77.5889,54.21,85,79,3.94
476,Port Macquarie,AU,2022-07-16 15:40:44,-31.4333,152.9167,43.9,67,73,7.78
477,Tilichiki,RU,2022-07-16 15:40:45,60.4667,166.1,48.34,91,98,5.28
478,Elko,US,2022-07-16 15:40:45,41.0002,-115.5012,75.22,35,0,5.01
479,Jiblah,YE,2022-07-16 15:40:45,13.9216,44.1467,72.3,48,100,8.01
480,Rio Gallegos,AR,2022-07-16 15:40:46,-51.6226,-69.2181,30.25,80,75,2.3
481,Solnechnyy,RU,2022-07-16 15:40:46,50.7214,136.6319,62.64,88,39,3.36
482,Cabedelo,BR,2022-07-16 15:40:46,-6.9811,-34.8339,79.47,82,80,18.81
483,Young,UY,2022-07-16 15:40:46,-32.6833,-57.6333,48.79,87,100,14.54
484,Mecca,SA,2022-07-16 15:37:54,21.4267,39.8261,94.3,22,67,12.12
485,Verkhneyarkeyevo,RU,2022-07-16 15:40:47,55.4505,54.3145,69.85,83,19,7.02
486,Komsomolskiy,UZ,2022-07-16 15:40:47,40.4272,71.7189,93.92,18,0,4.61
487,Biak,ID,2022-07-16 15:40:48,-0.9131,122.8766,75.16,83,100,4.41
488,Sam Roi Yot,TH,2022-07-16 15:40:48,12.2708,99.872,80.19,80,71,8.32
489,Rudbar,AF,2022-07-16 15:40:48,30.15,62.6,100.49,9,3,5.5
490,Sitka,US,2022-07-16 15:40:48,57.0531,-135.33,55.29,88,100,4.61
491,Hay River,CA,2022-07-16 15:40:49,60.8156,-115.7999,62.58,72,88,2.3
492,Zatyshshya,UA,2022-07-16 15:40:49,47.3335,29.8733,79.93,34,44,11.01
493,Siguiri,GN,2022-07-16 15:40:49,11.6667,-9.5,84.63,63,91,4.43
494,Edson,CA,2022-07-16 15:39:46,53.5835,-116.4356,64.54,63,75,4.61
495,Elizabeth City,US,2022-07-16 15:39:13,36.2946,-76.2511,86.02,76,20,4.61
496,Palauig,PH,2022-07-16 15:40:50,15.435,119.9045,79.61,87,100,2.98
497,Shache,CN,2022-07-16 15:40:50,38.4167,77.2406,84.88,18,99,2.21
498,Novoorsk,RU,2022-07-16 15:40:50,51.381,58.9813,81.25,64,34,8.5
499,Mittagong,AU,2022-07-16 15:40:51,-34.45,150.45,46.2,64,0,11.16
500,Aripuana,BR,2022-07-16 15:40:46,-9.1667,-60.6333,94.75,35,44,2.04
501,Tomatlan,MX,2022-07-16 15:41:51,19.9333,-105.25,87.1,57,87,2.42
502,Ouesso,CG,2022-07-16 15:41:52,1.6136,16.0517,81.19,66,98,0.58
503,Tabuk,PH,2022-07-16 15:41:52,17.4189,121.4443,76.12,91,100,3.13
504,Vila,PT,2022-07-16 15:41:52,42.0304,-8.1588,70.68,22,84,4.74
505,Somerset,US,2022-07-16 15:38:09,40.5668,-74.5496,86.85,64,20,3.44
506,Dongsheng,CN,2022-07-16 15:41:53,39.8161,109.9776,71.53,30,96,13.78
507,Broken Hill,AU,2022-07-16 15:38:47,-31.95,141.4333,47.91,30,0,16.58
508,Baffa,PK,2022-07-16 15:41:53,34.4378,73.2194,80.04,61,1,3.85
509,Tamandare,BR,2022-07-16 15:41:54,-8.7597,-35.1047,78.17,80,49,13.96
510,Barra Do Garcas,BR,2022-07-16 15:41:54,-15.89,-52.2567,88.38,40,20,4.61
511,Sumbe,AO,2022-07-16 15:41:54,-11.2061,13.8437,71.67,79,26,8.9
512,Sierra Vista,US,2022-07-16 15:39:20,31.5545,-110.3037,83.77,48,0,11.5
513,Tiksi,RU,2022-07-16 15:41:55,71.6872,128.8694,44.62,82,99,3.31
514,Zyryanka,RU,2022-07-16 15:41:55,65.75,150.85,58.91,73,58,12.26
515,Rawlins,US,2022-07-16 15:41:55,41.7911,-107.2387,72.36,49,0,13.8
516,Majene,ID,2022-07-16 15:41:55,-3.5403,118.9707,78.17,87,100,11.25
517,Bolshaya Glushitsa,RU,2022-07-16 15:41:56,50.2406,43.5908,79.9,40,85,3.65
518,Zilupe,LV,2022-07-16 15:41:56,56.3862,28.1217,59.32,86,76,6.35
519,Aksarka,RU,2022-07-16 15:41:56,66.5606,67.7975,62.6,58,1,8.77
520,Wanaka,NZ,2022-07-16 15:41:57,-44.7,169.15,31.1,82,14,1.99
521,Saiha,IN,2022-07-16 15:41:57,22.4833,92.9667,73.76,97,60,2.15
522,Mizdah,LY,2022-07-16 15:41:57,31.4451,12.9801,93.06,18,0,4.43
523,Parkes,AU,2022-07-16 15:41:57,-33.1333,148.1833,43.27,68,0,13.8
524,Lyubinskiy,RU,2022-07-16 15:41:58,55.1542,72.6925,71.28,79,94,8.19
525,Camacha,PT,2022-07-16 15:41:58,33.0833,-16.3333,69.22,78,75,11.5
526,Peniche,PT,2022-07-16 15:41:58,39.3558,-9.3811,83.08,72,13,11.34
527,Lagoa,PT,2022-07-16 15:41:59,39.05,-27.9833,70.36,87,0,9.6
528,Tongren,CN,2022-07-16 15:41:59,27.7172,109.1853,82.31,83,100,2.42
529,Mitsamiouli,KM,2022-07-16 15:41:59,-11.3847,43.2844,79.09,69,20,14.97
530,Anadyr,RU,2022-07-16 15:42:00,64.75,177.4833,55.9,71,20,11.18
531,Soyo,AO,2022-07-16 15:42:00,-6.1349,12.3689,74.52,75,9,10.13
532,Yura,PE,2022-07-16 15:42:00,-16.2522,-71.6797,61.32,22,0,4.61
533,Saint-Pierre,RE,2022-07-16 15:42:00,-21.3393,55.4781,69.91,80,75,20.71
534,Da Nang,VN,2022-07-16 15:42:01,16.0678,108.2208,80.58,83,20,2.3
535,Butterworth,MY,2022-07-16 15:42:01,5.3991,100.3638,84.0,87,20,0.0
536,Port Hardy,CA,2022-07-16 15:42:01,50.6996,-127.4199,53.78,100,75,0.0
537,Fonte Boa,BR,2022-07-16 15:42:02,-2.4959,-66.2662,89.02,54,44,4.09
538,Fuerte Olimpo,PY,2022-07-16 15:42:02,-21.0415,-57.8738,92.82,34,100,12.77
539,Darab,IR,2022-07-16 15:42:02,28.7519,54.5444,92.48,19,14,2.33
540,Klaksvik,FO,2022-07-16 15:42:02,62.2266,-6.589,52.72,97,100,16.91
541,Banfora,BF,2022-07-16 15:42:03,10.6333,-4.7667,81.28,69,99,3.31
542,Bokoro,TD,2022-07-16 15:42:03,12.3807,17.0568,84.6,60,96,4.61
543,Chintamani,IN,2022-07-16 15:42:03,13.4,78.0667,70.14,81,96,15.61
544,Fengxian,CN,2022-07-16 15:42:04,34.7039,116.5872,76.24,97,100,4.63
545,Stavern,NO,2022-07-16 15:42:04,59.0,10.0333,70.32,67,7,19.19
546,Keuruu,FI,2022-07-16 15:42:04,62.2667,24.7,57.79,90,73,6.78
547,Vanavara,RU,2022-07-16 15:42:04,60.34,102.2797,53.29,76,90,1.45
548,Foam Lake,CA,2022-07-16 15:42:05,51.65,-103.5343,75.22,70,0,4.56
549,Srednekolymsk,RU,2022-07-16 15:42:05,67.45,153.6833,55.11,73,98,7.25
550,Kilakarai,IN,2022-07-16 15:43:05,9.2333,78.7833,86.29,60,100,16.87
551,Inhambane,MZ,2022-07-16 15:43:06,-23.865,35.3833,67.98,77,75,5.75
552,Mmabatho,ZA,2022-07-16 15:43:06,-25.85,25.6333,66.16,27,0,8.05
553,Dudinka,RU,2022-07-16 15:43:06,69.4058,86.1778,70.63,58,1,10.07
554,Villa Maria,AR,2022-07-16 15:43:07,-32.4075,-63.2402,41.59,90,100,20.8
555,Rovaniemi,FI,2022-07-16 15:41:54,66.5,25.7167,67.41,55,22,9.22
556,Wanning,CN,2022-07-16 15:43:07,18.8003,110.3967,82.18,88,100,10.18
557,Birjand,IR,2022-07-16 15:43:08,32.8663,59.2211,88.27,5,0,21.85
558,Cockburn Town,TC,2022-07-16 15:38:42,21.4612,-71.1419,85.96,66,40,17.27
559,Altay,CN,2022-07-16 15:43:08,47.8667,88.1167,65.52,49,8,5.39
560,Bubaque,GW,2022-07-16 15:43:08,11.2833,-15.8333,80.85,81,15,12.88
561,Muravlenko,RU,2022-07-16 15:43:09,63.7898,74.523,62.67,49,6,6.11
562,Taltal,CL,2022-07-16 15:43:09,-25.4,-70.4833,61.03,42,0,8.63
563,Lixourion,GR,2022-07-16 15:43:09,38.2019,20.4314,93.2,38,0,9.22
564,Mahebourg,MU,2022-07-16 15:43:10,-20.4081,57.7,70.25,73,40,10.36
565,Ponta Pora,BR,2022-07-16 15:43:10,-22.5361,-55.7256,80.51,50,75,16.11
566,Teguise,ES,2022-07-16 15:43:10,29.0605,-13.564,75.42,61,20,18.41
567,Shirokiy,RU,2022-07-16 15:43:10,49.758,129.523,63.77,92,98,7.65
568,Vila Do Maio,CV,2022-07-16 15:43:11,15.1333,-23.2167,81.39,80,13,5.06
569,Samarai,PG,2022-07-16 15:43:11,-10.6167,150.6667,79.38,79,83,16.55
570,Waingapu,ID,2022-07-16 15:43:12,-9.6567,120.2641,73.65,85,23,9.64
571,Half Moon Bay,US,2022-07-16 15:43:12,37.4636,-122.4286,71.58,87,100,0.0
572,Henties Bay,NA,2022-07-16 15:43:12,-22.116,14.2845,71.69,42,0,8.59
573,Miraflores,MX,2022-07-16 15:43:13,19.2167,-98.8083,65.03,60,89,0.94
574,Korcula,HR,2022-07-16 15:43:13,42.9622,17.1369,79.83,56,0,2.33
575,Isla Vista,US,2022-07-16 15:43:13,34.4133,-119.861,85.91,82,0,3.44
576,Pemangkat,ID,2022-07-16 15:43:13,1.1667,108.9667,80.62,82,95,9.31
577,Waddan,LY,2022-07-16 15:43:14,29.1614,16.139,93.16,14,0,11.45
578,Chapais,CA,2022-07-16 15:43:14,49.7834,-74.8492,60.58,45,83,13.13
579,Goure,NE,2022-07-16 15:43:14,13.9835,10.2704,91.81,38,97,9.13
580,Babstovo,RU,2022-07-16 15:43:15,48.1167,132.4833,63.12,98,100,5.32
581,Aguimes,ES,2022-07-16 15:43:15,27.9054,-15.4461,74.66,65,20,28.77
582,Grand Island,US,2022-07-16 15:38:44,40.925,-98.342,81.61,86,20,9.22
583,Oyama,JP,2022-07-16 15:43:15,36.3,139.8,76.59,94,100,4.47
584,Kilindoni,TZ,2022-07-16 15:43:16,-7.9139,39.6668,76.32,69,96,17.74
585,Aswan,EG,2022-07-16 15:43:16,24.0934,32.907,103.3,10,0,16.11
586,Tashigang,BT,2022-07-16 15:43:16,27.3331,91.5542,73.18,95,65,1.48
587,Gualaquiza,EC,2022-07-16 15:43:17,-3.4,-78.55,71.37,86,55,1.61
588,Vestmanna,FO,2022-07-16 15:43:17,62.1564,-7.1664,50.92,100,100,8.05
589,Aitape,PG,2022-07-16 15:43:17,-3.1374,142.3475,78.42,88,100,9.35
590,Ballina,AU,2022-07-16 15:43:17,-28.8667,153.5667,50.77,79,1,8.55
